

  0%|▎                                                                                        | 1/250 [00:05<21:25,  5.16s/it, loss_test=1.006]
Epoch: 00, Training Loss: 0.7332, Test Loss: 1.0058


  1%|█                                                                                        | 3/250 [00:15<21:03,  5.12s/it, loss_test=0.490]
Epoch: 02, Training Loss: 0.4744, Test Loss: 0.4903


  2%|█▊                                                                                       | 5/250 [00:25<20:40,  5.06s/it, loss_test=0.458]
Epoch: 04, Training Loss: 0.4492, Test Loss: 0.4579


  3%|██▍                                                                                      | 7/250 [00:35<20:41,  5.11s/it, loss_test=0.445]
Epoch: 06, Training Loss: 0.4380, Test Loss: 0.4452


  4%|███▏                                                                                     | 9/250 [00:46<20:43,  5.16s/it, loss_test=0.439]

  4%|███▌                                                                                    | 10/250 [00:51<20:56,  5.24s/it, loss_test=0.436]
Epoch: 09, Training Loss: 0.4287, Test Loss: 0.4360


  5%|████▏                                                                                   | 12/250 [01:01<20:43,  5.22s/it, loss_test=0.432]
Epoch: 11, Training Loss: 0.4245, Test Loss: 0.4320

  5%|████▌                                                                                   | 13/250 [01:07<20:35,  5.21s/it, loss_test=0.431]


  6%|█████▎                                                                                  | 15/250 [01:17<20:30,  5.24s/it, loss_test=0.428]
Epoch: 14, Training Loss: 0.4200, Test Loss: 0.4281


  7%|█████▉                                                                                  | 17/250 [01:28<20:19,  5.23s/it, loss_test=0.426]

  7%|██████▎                                                                                 | 18/250 [01:33<20:12,  5.23s/it, loss_test=0.425]
Epoch: 17, Training Loss: 0.4167, Test Loss: 0.4252


  8%|███████                                                                                 | 20/250 [01:43<19:51,  5.18s/it, loss_test=0.424]
Epoch: 19, Training Loss: 0.4149, Test Loss: 0.4237


  9%|███████▋                                                                                | 22/250 [01:53<19:40,  5.18s/it, loss_test=0.423]
Epoch: 21, Training Loss: 0.4134, Test Loss: 0.4232


 10%|████████▍                                                                               | 24/250 [02:04<19:36,  5.21s/it, loss_test=0.422]

 10%|████████▊                                                                               | 25/250 [02:09<19:24,  5.18s/it, loss_test=0.421]
Epoch: 24, Training Loss: 0.4115, Test Loss: 0.4215


 11%|█████████▌                                                                              | 27/250 [02:19<19:10,  5.16s/it, loss_test=0.421]
Epoch: 26, Training Loss: 0.4105, Test Loss: 0.4208


 12%|██████████▏                                                                             | 29/250 [02:30<19:02,  5.17s/it, loss_test=0.421]
Epoch: 28, Training Loss: 0.4096, Test Loss: 0.4206


 12%|██████████▉                                                                             | 31/250 [02:40<18:51,  5.17s/it, loss_test=0.420]

 13%|███████████▎                                                                            | 32/250 [02:45<18:45,  5.16s/it, loss_test=0.420]
Epoch: 31, Training Loss: 0.4084, Test Loss: 0.4197


 14%|███████████▉                                                                            | 34/250 [02:56<18:41,  5.19s/it, loss_test=0.420]
Epoch: 33, Training Loss: 0.4077, Test Loss: 0.4198


 14%|████████████▋                                                                           | 36/250 [03:06<18:28,  5.18s/it, loss_test=0.419]

