

  0%|▎                                                                                  | 1/250 [00:05<21:48,  5.26s/it, loss_test=1.007]
Epoch: 00, Training Loss: 0.5171, Test Loss: 1.0074


  1%|▉                                                                                  | 3/250 [00:15<21:44,  5.28s/it, loss_test=0.343]

  2%|█▎                                                                                 | 4/250 [00:21<21:42,  5.29s/it, loss_test=0.332]
Epoch: 03, Training Loss: 0.3264, Test Loss: 0.3319


  2%|█▉                                                                                 | 6/250 [00:31<21:20,  5.25s/it, loss_test=0.326]

  3%|██▎                                                                                | 7/250 [00:36<21:22,  5.28s/it, loss_test=0.326]

  3%|██▋                                                                                | 8/250 [00:42<21:19,  5.29s/it, loss_test=0.326]

  4%|██▉                                                                                | 9/250 [00:47<21:09,  5.27s/it, loss_test=0.324]
Epoch: 08, Training Loss: 0.3191, Test Loss: 0.3241


  4%|███▌                                                                              | 11/250 [00:58<21:14,  5.33s/it, loss_test=0.324]

  5%|███▉                                                                              | 12/250 [01:03<21:06,  5.32s/it, loss_test=0.324]
Epoch: 11, Training Loss: 0.3175, Test Loss: 0.3241


  6%|████▌                                                                             | 14/250 [01:13<20:41,  5.26s/it, loss_test=0.324]
Epoch: 13, Training Loss: 0.3166, Test Loss: 0.3244

  6%|████▉                                                                             | 15/250 [01:19<20:43,  5.29s/it, loss_test=0.325]


  7%|█████▌                                                                            | 17/250 [01:29<20:36,  5.31s/it, loss_test=0.325]
Epoch: 16, Training Loss: 0.3155, Test Loss: 0.3251


  7%|█████▉                                                                            | 18/250 [01:40<20:27,  5.29s/it, loss_test=0.325]


  8%|██████▌                                                                           | 20/250 [01:45<20:14,  5.28s/it, loss_test=0.325]
Epoch: 19, Training Loss: 0.3144, Test Loss: 0.3249


  9%|███████▏                                                                          | 22/250 [01:56<20:01,  5.27s/it, loss_test=0.326]

  9%|███████▌                                                                          | 23/250 [02:01<19:58,  5.28s/it, loss_test=0.326]
Epoch: 22, Training Loss: 0.3134, Test Loss: 0.3260


 10%|████████▏                                                                         | 25/250 [02:12<19:44,  5.27s/it, loss_test=0.327]
Epoch: 24, Training Loss: 0.3126, Test Loss: 0.3266

 10%|████████▌                                                                         | 26/250 [02:17<19:40,  5.27s/it, loss_test=0.327]


 11%|█████████▏                                                                        | 28/250 [02:27<19:23,  5.24s/it, loss_test=0.328]
Epoch: 27, Training Loss: 0.3114, Test Loss: 0.3280


 12%|█████████▊                                                                        | 30/250 [02:38<19:18,  5.27s/it, loss_test=0.328]

 12%|██████████▏                                                                       | 31/250 [02:43<19:13,  5.27s/it, loss_test=0.329]
Epoch: 30, Training Loss: 0.3102, Test Loss: 0.3290


 13%|██████████▊                                                                       | 33/250 [02:54<19:05,  5.28s/it, loss_test=0.330]

 14%|███████████▏                                                                      | 34/250 [02:59<19:02,  5.29s/it, loss_test=0.330]
Epoch: 33, Training Loss: 0.3089, Test Loss: 0.3305


 14%|███████████▊                                                                      | 36/250 [03:10<18:57,  5.31s/it, loss_test=0.331]
Epoch: 35, Training Loss: 0.3080, Test Loss: 0.3314

 15%|████████████▏                                                                     | 37/250 [03:15<18:48,  5.30s/it, loss_test=0.332]


 16%|████████████▊                                                                     | 39/250 [03:26<18:38,  5.30s/it, loss_test=0.333]
Epoch: 38, Training Loss: 0.3064, Test Loss: 0.3331

 16%|█████████████                                                                     | 40/250 [03:31<18:37,  5.32s/it, loss_test=0.334]


 17%|█████████████▊                                                                    | 42/250 [03:41<18:22,  5.30s/it, loss_test=0.335]
Epoch: 41, Training Loss: 0.3049, Test Loss: 0.3353


 18%|██████████████▍                                                                   | 44/250 [03:52<18:01,  5.25s/it, loss_test=0.336]

 18%|██████████████▊                                                                   | 45/250 [03:57<18:00,  5.27s/it, loss_test=0.337]
Epoch: 44, Training Loss: 0.3033, Test Loss: 0.3373


 19%|███████████████▍                                                                  | 47/250 [04:08<17:53,  5.29s/it, loss_test=0.338]
Epoch: 46, Training Loss: 0.3023, Test Loss: 0.3384

 19%|███████████████▋                                                                  | 48/250 [04:13<17:45,  5.28s/it, loss_test=0.340]


 20%|████████████████▍                                                                 | 50/250 [04:24<17:50,  5.35s/it, loss_test=0.340]

 20%|████████████████▋                                                                 | 51/250 [04:29<17:45,  5.36s/it, loss_test=0.342]
Epoch: 50, Training Loss: 0.2999, Test Loss: 0.3416


 21%|█████████████████▍                                                                | 53/250 [04:40<17:34,  5.35s/it, loss_test=0.343]

 22%|█████████████████▋                                                                | 54/250 [04:45<17:31,  5.36s/it, loss_test=0.344]
Epoch: 53, Training Loss: 0.2982, Test Loss: 0.3441

 22%|██████████████████                                                                | 55/250 [04:51<17:24,  5.36s/it, loss_test=0.344]


 23%|██████████████████▋                                                               | 57/250 [05:02<17:22,  5.40s/it, loss_test=0.346]
Epoch: 56, Training Loss: 0.2964, Test Loss: 0.3461


 24%|███████████████████▎                                                              | 59/250 [05:12<16:53,  5.31s/it, loss_test=0.348]

 24%|███████████████████▋                                                              | 60/250 [05:17<16:43,  5.28s/it, loss_test=0.348]
Epoch: 59, Training Loss: 0.2946, Test Loss: 0.3481


 25%|████████████████████▎                                                             | 62/250 [05:28<16:30,  5.27s/it, loss_test=0.350]
Epoch: 61, Training Loss: 0.2935, Test Loss: 0.3501

 25%|████████████████████▋                                                             | 63/250 [05:33<16:19,  5.24s/it, loss_test=0.351]


 26%|█████████████████████▎                                                            | 65/250 [05:44<16:15,  5.27s/it, loss_test=0.353]
Epoch: 64, Training Loss: 0.2917, Test Loss: 0.3527

 26%|█████████████████████▋                                                            | 66/250 [05:49<16:12,  5.29s/it, loss_test=0.354]


 27%|██████████████████████▎                                                           | 68/250 [05:59<16:02,  5.29s/it, loss_test=0.355]
Epoch: 67, Training Loss: 0.2900, Test Loss: 0.3546


 28%|██████████████████████▉                                                           | 70/250 [06:10<15:53,  5.29s/it, loss_test=0.356]

 28%|███████████████████████▎                                                          | 71/250 [06:15<15:49,  5.31s/it, loss_test=0.356]
Epoch: 70, Training Loss: 0.2882, Test Loss: 0.3563


 29%|███████████████████████▉                                                          | 73/250 [06:26<15:35,  5.28s/it, loss_test=0.359]
Epoch: 72, Training Loss: 0.2872, Test Loss: 0.3594

 30%|████████████████████████▎                                                         | 74/250 [06:31<15:28,  5.27s/it, loss_test=0.360]


 30%|████████████████████████▉                                                         | 76/250 [06:42<15:16,  5.27s/it, loss_test=0.362]
Epoch: 75, Training Loss: 0.2855, Test Loss: 0.3615


 31%|█████████████████████████▌                                                        | 78/250 [06:52<14:59,  5.23s/it, loss_test=0.364]

 32%|█████████████████████████▉                                                        | 79/250 [06:57<14:54,  5.23s/it, loss_test=0.363]
Epoch: 78, Training Loss: 0.2838, Test Loss: 0.3632


 32%|██████████████████████████▌                                                       | 81/250 [07:08<14:45,  5.24s/it, loss_test=0.364]
Epoch: 80, Training Loss: 0.2828, Test Loss: 0.3638

 33%|██████████████████████████▉                                                       | 82/250 [07:13<14:44,  5.26s/it, loss_test=0.367]


 34%|███████████████████████████▌                                                      | 84/250 [07:24<14:42,  5.31s/it, loss_test=0.368]
Epoch: 83, Training Loss: 0.2814, Test Loss: 0.3679

 34%|███████████████████████████▉                                                      | 85/250 [07:29<14:41,  5.34s/it, loss_test=0.368]


 35%|████████████████████████████▌                                                     | 87/250 [07:40<14:27,  5.32s/it, loss_test=0.369]
Epoch: 86, Training Loss: 0.2798, Test Loss: 0.3687

